INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2024-04-19T06:00:00-00:00,2024-04-19T07:00:00-00:00,2024-04-18,24,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MCL,LMP_LOSS_PRC,STATIN-L_7_N001,ALL,1,0.88031,14
2024-04-19T02:00:00-00:00,2024-04-19T03:00:00-00:00,2024-04-18,20,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MCL,LMP_LOSS_PRC,STATIN-L_7_N001,ALL,1,1.35228,14
2024-04-18T23:00:00-00:00,2024-04-19T00:00:00-00:00,2024-04-18,17,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MCL,LMP_LOSS_PRC,STATIN-L_7_N001,ALL,1,0.3976,14
2024-04-19T05:00:00-00:00,2024-04-19T06:00:00-00:00,2024-04-18,23,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MCL,LMP_LOSS_PRC,STATIN-L_7_N001,ALL,1,1.02907,14
2024-04-19T04:00:00-00:00,2024-04-19T05:00:00-00:00,2024-04-18,22,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MCL,LMP_LOSS_PRC,STATIN-L_7_N001,ALL,1,0.94485,14
2024-04-19T03:00:00-00:00,2024-04-19T04:00:00-00:00,2024-04-18,21,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MCL,LMP_LOSS_PRC,STATIN-L_7_N001,ALL,1,1.43888,14
2024-04-19T01:00:00-00:00,2024-04-19T02:00:00-00:00,2024-04-18,19,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MGHG,LMP_GHG_PRC,STATIN-L_7_N001,ALL,1,0,15
2024-04-19T05:00:00-00:00,2024-04-19T06:00:00-00:00,2024-04-18,23,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MGHG,LMP_GHG_PRC,STATIN-L_7_N001,ALL,1,0,15
2024-04-18T23:00:00-00:00,2024-04-19T00:00:00-00:00,2024-04-18,17,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MGHG,LMP_GHG_PRC,STATIN-L_7_N001,ALL,1,0,15
2024-04-19T00:00:00-00:00,2024-04-19T01:00:00-00:00,2024-04-18,18,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MGHG,LMP_GHG_PRC,STATIN-L_7_N001,ALL,1,0,15
2024-04-19T03:00:00-00:00,2024-04-19T04:00:00-00:00,2024-04-18,21,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MGHG,LMP_GHG_PRC,STATIN-L_7_N001,ALL,1,0,15
2024-04-19T06:00:00-00:00,2024-04-19T07:00:00-00:00,2024-04-18,24,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MGHG,LMP_GHG_PRC,STATIN-L_7_N001,ALL,1,0,15
2024-04-19T02:00:00-00:00,2024-04-19T03:00:00-00:00,2024-04-18,20,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MGHG,LMP_GHG_PRC,STATIN-L_7_N001,ALL,1,0,15
2024-04-19T04:00:00-00:00,2024-04-19T05:00:00-00:00,2024-04-18,22,0,STATIN-L_7_N001,STATIN-L_7_N001,STATIN-L_7_N001,DAM,MGHG,LMP_GHG_PRC,STATIN-L_7_N001,ALL,1,0,15
2024-04-19T13:00:00-00:00,2024-04-19T14:00:00-00:00,2024-04-19,7,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,LMP,LMP_PRC,CATALYST_7_N002,ALL,1,42.73891,16
2024-04-20T05:00:00-00:00,2024-04-20T06:00:00-00:00,2024-04-19,23,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,LMP,LMP_PRC,CATALYST_7_N002,ALL,1,37.68664,16
2024-04-19T08:00:00-00:00,2024-04-19T09:00:00-00:00,2024-04-19,2,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,LMP,LMP_PRC,CATALYST_7_N002,ALL,1,34.65367,16
2024-04-19T09:00:00-00:00,2024-04-19T10:00:00-00:00,2024-04-19,3,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,LMP,LMP_PRC,CATALYST_7_N002,ALL,1,34.2663,16
2024-04-19T15:00:00-00:00,2024-04-19T16:00:00-00:00,2024-04-19,9,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,LMP,LMP_PRC,CATALYST_7_N002,ALL,1,35.39813,16
2024-04-19T18:00:00-00:00,2024-04-19T19:00:00-00:00,2024-04-19,12,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,LMP,LMP_PRC,CATALYST_7_N002,ALL,1,18.00916,16
2024-04-20T06:00:00-00:00,2024-04-20T07:00:00-00:00,2024-04-19,24,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,LMP,LMP_PRC,CATALYST_7_N002,ALL,1,35.43886,16
2024-04-19T21:00:00-00:00,2024-04-19T22:00:00-00:00,2024-04-19,15,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,LMP,LMP_PRC,CATALYST_7_N002,ALL,1,8.8928,16
2024-04-19T23:00:00-00:00,2024-04-20T00:00:00-00:00,2024-04-19,17,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,LMP,LMP_PRC,CATALYST_7_N002,ALL,1,14.02528,16
2024-04-20T01:00:00-00:00,2024-04-20T02:00:00-00:00,2024-04-19,19,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,LMP,LMP_PRC,CATALYST_7_N002,ALL,1,37.77829,16
2024-04-20T02:00:00-00:00,2024-04-20T03:00:00-00:00,2024-04-19,20,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,LMP,LMP_PRC,CATALYST_7_N002,ALL,1,45.35378,16
2024-04-19T20:00:00-00:00,2024-04-19T21:00:00-00:00,2024-04-19,14,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,LMP,LMP_PRC,CATALYST_7_N002,ALL,1,7.15584,16
2024-04-19T22:00:00-00:00,2024-04-19T23:00:00-00:00,2024-04-19,16,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,LMP,LMP_PRC,CATALYST_7_N002,ALL,1,11.56899,16
2024-04-19T07:00:00-00:00,2024-04-19T08:00:00-00:00,2024-04-19,1,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,LMP,LMP_PRC,CATALYST_7_N002,ALL,1,35.3901,16
2024-04-19T10:00:00-00:00,2024-04-19T11:00:00-00:00,2024-04-19,4,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,LMP,LMP_PRC,CATALYST_7_N002,ALL,1,32.58257,16
2024-04-19T12:00:00-00:00,2024-04-19T13:00:00-00:00,2024-04-19,6,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,LMP,LMP_PRC,CATALYST_7_N002,ALL,1,39.20494,16
2024-04-19T16:00:00-00:00,2024-04-19T17:00:00-00:00,2024-04-19,10,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,LMP,LMP_PRC,CATALYST_7_N002,ALL,1,31.55676,16
2024-04-20T03:00:00-00:00,2024-04-20T04:00:00-00:00,2024-04-19,21,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,LMP,LMP_PRC,CATALYST_7_N002,ALL,1,45.70299,16
2024-04-19T19:00:00-00:00,2024-04-19T20:00:00-00:00,2024-04-19,13,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,LMP,LMP_PRC,CATALYST_7_N002,ALL,1,9.12399,16
2024-04-20T00:00:00-00:00,2024-04-20T01:00:00-00:00,2024-04-19,18,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,LMP,LMP_PRC,CATALYST_7_N002,ALL,1,20.81446,16
2024-04-19T11:00:00-00:00,2024-04-19T12:00:00-00:00,2024-04-19,5,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,LMP,LMP_PRC,CATALYST_7_N002,ALL,1,34.78666,16
2024-04-19T14:00:00-00:00,2024-04-19T15:00:00-00:00,2024-04-19,8,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,LMP,LMP_PRC,CATALYST_7_N002,ALL,1,39.44117,16
2024-04-20T04:00:00-00:00,2024-04-20T05:00:00-00:00,2024-04-19,22,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,LMP,LMP_PRC,CATALYST_7_N002,ALL,1,42.6191,16
2024-04-19T17:00:00-00:00,2024-04-19T18:00:00-00:00,2024-04-19,11,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,LMP,LMP_PRC,CATALYST_7_N002,ALL,1,18.87598,16
2024-04-19T15:00:00-00:00,2024-04-19T16:00:00-00:00,2024-04-19,9,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MCC,LMP_CONG_PRC,CATALYST_7_N002,ALL,1,28.34583,17
2024-04-19T23:00:00-00:00,2024-04-20T00:00:00-00:00,2024-04-19,17,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MCC,LMP_CONG_PRC,CATALYST_7_N002,ALL,1,24.2956,17
2024-04-19T18:00:00-00:00,2024-04-19T19:00:00-00:00,2024-04-19,12,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MCC,LMP_CONG_PRC,CATALYST_7_N002,ALL,1,27.18756,17
2024-04-19T07:00:00-00:00,2024-04-19T08:00:00-00:00,2024-04-19,1,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MCC,LMP_CONG_PRC,CATALYST_7_N002,ALL,1,2.41145,17
2024-04-19T22:00:00-00:00,2024-04-19T23:00:00-00:00,2024-04-19,16,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MCC,LMP_CONG_PRC,CATALYST_7_N002,ALL,1,29.0063,17
2024-04-20T00:00:00-00:00,2024-04-20T01:00:00-00:00,2024-04-19,18,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MCC,LMP_CONG_PRC,CATALYST_7_N002,ALL,1,17.62715,17
2024-04-19T16:00:00-00:00,2024-04-19T17:00:00-00:00,2024-04-19,10,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MCC,LMP_CONG_PRC,CATALYST_7_N002,ALL,1,24.85665,17
2024-04-19T13:00:00-00:00,2024-04-19T14:00:00-00:00,2024-04-19,7,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MCC,LMP_CONG_PRC,CATALYST_7_N002,ALL,1,0,17
2024-04-19T08:00:00-00:00,2024-04-19T09:00:00-00:00,2024-04-19,2,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MCC,LMP_CONG_PRC,CATALYST_7_N002,ALL,1,1.22455,17
2024-04-20T06:00:00-00:00,2024-04-20T07:00:00-00:00,2024-04-19,24,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MCC,LMP_CONG_PRC,CATALYST_7_N002,ALL,1,0,17
2024-04-19T20:00:00-00:00,2024-04-19T21:00:00-00:00,2024-04-19,14,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MCC,LMP_CONG_PRC,CATALYST_7_N002,ALL,1,26.20447,17
2024-04-20T04:00:00-00:00,2024-04-20T05:00:00-00:00,2024-04-19,22,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MCC,LMP_CONG_PRC,CATALYST_7_N002,ALL,1,0,17
2024-04-20T01:00:00-00:00,2024-04-20T02:00:00-00:00,2024-04-19,19,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MCC,LMP_CONG_PRC,CATALYST_7_N002,ALL,1,0,17
2024-04-19T19:00:00-00:00,2024-04-19T20:00:00-00:00,2024-04-19,13,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MCC,LMP_CONG_PRC,CATALYST_7_N002,ALL,1,24.27788,17
2024-04-19T17:00:00-00:00,2024-04-19T18:00:00-00:00,2024-04-19,11,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MCC,LMP_CONG_PRC,CATALYST_7_N002,ALL,1,25.0645,17
2024-04-19T12:00:00-00:00,2024-04-19T13:00:00-00:00,2024-04-19,6,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MCC,LMP_CONG_PRC,CATALYST_7_N002,ALL,1,0,17
2024-04-19T09:00:00-00:00,2024-04-19T10:00:00-00:00,2024-04-19,3,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MCC,LMP_CONG_PRC,CATALYST_7_N002,ALL,1,1.63612,17
2024-04-19T10:00:00-00:00,2024-04-19T11:00:00-00:00,2024-04-19,4,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MCC,LMP_CONG_PRC,CATALYST_7_N002,ALL,1,0,17
2024-04-19T21:00:00-00:00,2024-04-19T22:00:00-00:00,2024-04-19,15,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MCC,LMP_CONG_PRC,CATALYST_7_N002,ALL,1,29.4739,17
2024-04-19T14:00:00-00:00,2024-04-19T15:00:00-00:00,2024-04-19,8,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MCC,LMP_CONG_PRC,CATALYST_7_N002,ALL,1,9.00775,17
2024-04-19T11:00:00-00:00,2024-04-19T12:00:00-00:00,2024-04-19,5,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MCC,LMP_CONG_PRC,CATALYST_7_N002,ALL,1,0,17
2024-04-20T05:00:00-00:00,2024-04-20T06:00:00-00:00,2024-04-19,23,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MCC,LMP_CONG_PRC,CATALYST_7_N002,ALL,1,0,17
2024-04-20T03:00:00-00:00,2024-04-20T04:00:00-00:00,2024-04-19,21,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MCC,LMP_CONG_PRC,CATALYST_7_N002,ALL,1,0,17
2024-04-20T02:00:00-00:00,2024-04-20T03:00:00-00:00,2024-04-19,20,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MCC,LMP_CONG_PRC,CATALYST_7_N002,ALL,1,0,17
2024-04-19T11:00:00-00:00,2024-04-19T12:00:00-00:00,2024-04-19,5,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MCE,LMP_ENE_PRC,CATALYST_7_N002,ALL,1,33.85892,18
2024-04-19T10:00:00-00:00,2024-04-19T11:00:00-00:00,2024-04-19,4,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MCE,LMP_ENE_PRC,CATALYST_7_N002,ALL,1,31.68586,18
2024-04-19T20:00:00-00:00,2024-04-19T21:00:00-00:00,2024-04-19,14,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MCE,LMP_ENE_PRC,CATALYST_7_N002,ALL,1,-18.35482,18
2024-04-20T04:00:00-00:00,2024-04-20T05:00:00-00:00,2024-04-19,22,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MCE,LMP_ENE_PRC,CATALYST_7_N002,ALL,1,41.80392,18
2024-04-20T06:00:00-00:00,2024-04-20T07:00:00-00:00,2024-04-19,24,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MCE,LMP_ENE_PRC,CATALYST_7_N002,ALL,1,34.81908,18
2024-04-19T22:00:00-00:00,2024-04-19T23:00:00-00:00,2024-04-19,16,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MCE,LMP_ENE_PRC,CATALYST_7_N002,ALL,1,-16.82814,18
2024-04-19T21:00:00-00:00,2024-04-19T22:00:00-00:00,2024-04-19,15,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MCE,LMP_ENE_PRC,CATALYST_7_N002,ALL,1,-19.9159,18
2024-04-19T12:00:00-00:00,2024-04-19T13:00:00-00:00,2024-04-19,6,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MCE,LMP_ENE_PRC,CATALYST_7_N002,ALL,1,38.2786,18
2024-04-19T18:00:00-00:00,2024-04-19T19:00:00-00:00,2024-04-19,12,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MCE,LMP_ENE_PRC,CATALYST_7_N002,ALL,1,-9.1784,18
2024-04-19T09:00:00-00:00,2024-04-19T10:00:00-00:00,2024-04-19,3,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MCE,LMP_ENE_PRC,CATALYST_7_N002,ALL,1,31.66135,18
2024-04-20T00:00:00-00:00,2024-04-20T01:00:00-00:00,2024-04-19,18,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MCE,LMP_ENE_PRC,CATALYST_7_N002,ALL,1,3.03092,18
2024-04-19T23:00:00-00:00,2024-04-20T00:00:00-00:00,2024-04-19,17,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MCE,LMP_ENE_PRC,CATALYST_7_N002,ALL,1,-9.79993,18
2024-04-19T07:00:00-00:00,2024-04-19T08:00:00-00:00,2024-04-19,1,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MCE,LMP_ENE_PRC,CATALYST_7_N002,ALL,1,31.92512,18
2024-04-19T19:00:00-00:00,2024-04-19T20:00:00-00:00,2024-04-19,13,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MCE,LMP_ENE_PRC,CATALYST_7_N002,ALL,1,-14.59771,18
2024-04-19T14:00:00-00:00,2024-04-19T15:00:00-00:00,2024-04-19,8,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MCE,LMP_ENE_PRC,CATALYST_7_N002,ALL,1,29.29106,18
2024-04-19T13:00:00-00:00,2024-04-19T14:00:00-00:00,2024-04-19,7,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MCE,LMP_ENE_PRC,CATALYST_7_N002,ALL,1,41.61935,18
2024-04-20T03:00:00-00:00,2024-04-20T04:00:00-00:00,2024-04-19,21,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MCE,LMP_ENE_PRC,CATALYST_7_N002,ALL,1,44.75859,18
2024-04-20T02:00:00-00:00,2024-04-20T03:00:00-00:00,2024-04-19,20,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MCE,LMP_ENE_PRC,CATALYST_7_N002,ALL,1,44.42094,18
2024-04-20T01:00:00-00:00,2024-04-20T02:00:00-00:00,2024-04-19,19,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MCE,LMP_ENE_PRC,CATALYST_7_N002,ALL,1,36.93976,18
2024-04-20T05:00:00-00:00,2024-04-20T06:00:00-00:00,2024-04-19,23,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MCE,LMP_ENE_PRC,CATALYST_7_N002,ALL,1,37.00937,18
2024-04-19T17:00:00-00:00,2024-04-19T18:00:00-00:00,2024-04-19,11,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MCE,LMP_ENE_PRC,CATALYST_7_N002,ALL,1,-5.95279,18
2024-04-19T15:00:00-00:00,2024-04-19T16:00:00-00:00,2024-04-19,9,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MCE,LMP_ENE_PRC,CATALYST_7_N002,ALL,1,6.74152,18
2024-04-19T08:00:00-00:00,2024-04-19T09:00:00-00:00,2024-04-19,2,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MCE,LMP_ENE_PRC,CATALYST_7_N002,ALL,1,32.38314,18
2024-04-19T16:00:00-00:00,2024-04-19T17:00:00-00:00,2024-04-19,10,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MCE,LMP_ENE_PRC,CATALYST_7_N002,ALL,1,6.44365,18
2024-04-19T10:00:00-00:00,2024-04-19T11:00:00-00:00,2024-04-19,4,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MCL,LMP_LOSS_PRC,CATALYST_7_N002,ALL,1,0.89671,19
2024-04-19T20:00:00-00:00,2024-04-19T21:00:00-00:00,2024-04-19,14,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MCL,LMP_LOSS_PRC,CATALYST_7_N002,ALL,1,-0.69381,19
2024-04-19T21:00:00-00:00,2024-04-19T22:00:00-00:00,2024-04-19,15,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MCL,LMP_LOSS_PRC,CATALYST_7_N002,ALL,1,-0.66519,19
2024-04-19T07:00:00-00:00,2024-04-19T08:00:00-00:00,2024-04-19,1,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MCL,LMP_LOSS_PRC,CATALYST_7_N002,ALL,1,1.05353,19
2024-04-19T11:00:00-00:00,2024-04-19T12:00:00-00:00,2024-04-19,5,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MCL,LMP_LOSS_PRC,CATALYST_7_N002,ALL,1,0.92773,19
2024-04-19T15:00:00-00:00,2024-04-19T16:00:00-00:00,2024-04-19,9,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MCL,LMP_LOSS_PRC,CATALYST_7_N002,ALL,1,0.31078,19
2024-04-19T16:00:00-00:00,2024-04-19T17:00:00-00:00,2024-04-19,10,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MCL,LMP_LOSS_PRC,CATALYST_7_N002,ALL,1,0.25646,19
2024-04-19T18:00:00-00:00,2024-04-19T19:00:00-00:00,2024-04-19,12,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MCL,LMP_LOSS_PRC,CATALYST_7_N002,ALL,1,0,19
2024-04-19T12:00:00-00:00,2024-04-19T13:00:00-00:00,2024-04-19,6,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MCL,LMP_LOSS_PRC,CATALYST_7_N002,ALL,1,0.92634,19
2024-04-19T19:00:00-00:00,2024-04-19T20:00:00-00:00,2024-04-19,13,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MCL,LMP_LOSS_PRC,CATALYST_7_N002,ALL,1,-0.55617,19
2024-04-20T01:00:00-00:00,2024-04-20T02:00:00-00:00,2024-04-19,19,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MCL,LMP_LOSS_PRC,CATALYST_7_N002,ALL,1,0.83853,19
2024-04-20T02:00:00-00:00,2024-04-20T03:00:00-00:00,2024-04-19,20,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MCL,LMP_LOSS_PRC,CATALYST_7_N002,ALL,1,0.93284,19
2024-04-19T14:00:00-00:00,2024-04-19T15:00:00-00:00,2024-04-19,8,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MCL,LMP_LOSS_PRC,CATALYST_7_N002,ALL,1,1.14235,19
2024-04-19T23:00:00-00:00,2024-04-20T00:00:00-00:00,2024-04-19,17,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MCL,LMP_LOSS_PRC,CATALYST_7_N002,ALL,1,-0.4704,19
2024-04-20T05:00:00-00:00,2024-04-20T06:00:00-00:00,2024-04-19,23,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MCL,LMP_LOSS_PRC,CATALYST_7_N002,ALL,1,0.67727,19
2024-04-19T09:00:00-00:00,2024-04-19T10:00:00-00:00,2024-04-19,3,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MCL,LMP_LOSS_PRC,CATALYST_7_N002,ALL,1,0.96884,19
2024-04-19T17:00:00-00:00,2024-04-19T18:00:00-00:00,2024-04-19,11,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MCL,LMP_LOSS_PRC,CATALYST_7_N002,ALL,1,-0.23573,19
2024-04-20T03:00:00-00:00,2024-04-20T04:00:00-00:00,2024-04-19,21,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MCL,LMP_LOSS_PRC,CATALYST_7_N002,ALL,1,0.94441,19
2024-04-20T00:00:00-00:00,2024-04-20T01:00:00-00:00,2024-04-19,18,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MCL,LMP_LOSS_PRC,CATALYST_7_N002,ALL,1,0.1564,19
2024-04-19T08:00:00-00:00,2024-04-19T09:00:00-00:00,2024-04-19,2,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MCL,LMP_LOSS_PRC,CATALYST_7_N002,ALL,1,1.04598,19
2024-04-19T13:00:00-00:00,2024-04-19T14:00:00-00:00,2024-04-19,7,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MCL,LMP_LOSS_PRC,CATALYST_7_N002,ALL,1,1.11956,19
2024-04-19T22:00:00-00:00,2024-04-19T23:00:00-00:00,2024-04-19,16,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MCL,LMP_LOSS_PRC,CATALYST_7_N002,ALL,1,-0.60918,19
2024-04-20T04:00:00-00:00,2024-04-20T05:00:00-00:00,2024-04-19,22,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MCL,LMP_LOSS_PRC,CATALYST_7_N002,ALL,1,0.81518,19
2024-04-20T06:00:00-00:00,2024-04-20T07:00:00-00:00,2024-04-19,24,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MCL,LMP_LOSS_PRC,CATALYST_7_N002,ALL,1,0.61978,19
2024-04-19T16:00:00-00:00,2024-04-19T17:00:00-00:00,2024-04-19,10,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MGHG,LMP_GHG_PRC,CATALYST_7_N002,ALL,1,0,20
2024-04-20T02:00:00-00:00,2024-04-20T03:00:00-00:00,2024-04-19,20,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MGHG,LMP_GHG_PRC,CATALYST_7_N002,ALL,1,0,20
2024-04-20T03:00:00-00:00,2024-04-20T04:00:00-00:00,2024-04-19,21,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MGHG,LMP_GHG_PRC,CATALYST_7_N002,ALL,1,0,20
2024-04-20T05:00:00-00:00,2024-04-20T06:00:00-00:00,2024-04-19,23,0,CATALYST_7_N002,CATALYST_7_N002,CATALYST_7_N002,DAM,MGHG,LMP_GHG_PRC,CATALYST_7_N002,ALL,1,0,20
